display_name,pdl_name,website,type
Universidad Ana G. Mendez-Gurabo Campus,universidad ana g. mendez-gurabo campus,gurabo.uagm.edu/,post-secondary
Florida Career College-Hialeah,florida career college-hialeah,https://www.floridacareercollege.edu/,post-secondary
University Of Florida,university of florida,www.ufl.edu/,post-secondary
Nova Southeastern University,nova southeastern university,www.nova.edu/,post-secondary
Northeast Lakeview College,northeast lakeview college,www.alamo.edu/nlc,post-secondary
Watkins College Of Art Design & Film,watkins college of art design & film,NOT AVAILABLE,post-secondary
St Philip's College,st philip's college,www.alamo.edu/spc/,post-secondary
Allegany College Of Maryland,allegany college of maryland,www.allegany.edu/,post-secondary
Gateway Community And Technical College,gateway community and technical college,https://gateway.kctcs.edu/index.aspx,post-secondary
Aspira City College,aspira city college,www.aspiracitycollege.edu/,post-secondary
Jung Tao School Of Classical Chinese Medicine,jung tao school of classical chinese medicine,www.jungtao.edu/,post-secondary
Augusta School Of Massage,augusta school of massage,www.augustamassage.com/,post-secondary
Athens Technical College,athens technical college,www.athenstech.edu/,post-secondary
Youngstown State University,youngstown state university,https://ysu.edu/,post-secondary
Eastern Oklahoma State College,eastern oklahoma state college,www.eosc.edu/,post-secondary
Tulsa Welding School-Tulsa,tulsa welding school-tulsa campus,https://www.tws.edu/,post-secondary
Kent State University At Ashtabula,kent state university at ashtabula,www.kent.edu/ashtabula,post-secondary
Tiffin University,tiffin university,www.tiffin.edu/,post-secondary
Hair Professionals Career College,hair professionals career college,hairpros.edu/,post-secondary
Southwest Technology Center,southwest technology center,www.swtech.edu/,post-secondary
Piedmont Technical College,piedmont technical college,www.ptc.edu/,post-secondary
Alabama College Of Osteopathic Medicine,alabama college of osteopathic medicine,https://www.acom.edu/,post-secondary
Amarillo College,amarillo college,www.actx.edu/,post-secondary
Rabbinical College Ohr Yisroel,rabbinical college ohr yisroel,www.rabbinicalcollegeohryisroel.com/,post-secondary
Xavier College School Of Nursing,xavier college school of nursing,www.xavier-college.com/,post-secondary
Laboure College,laboure college,www.laboure.edu/about-labour-,post-secondary
Central Baptist College,central baptist college,www.cbc.edu/,post-secondary
Career Academy Of Hair Design,career academy of hair design,www.beautynwa.com/,post-secondary
University Of California-Hastings College Of Law,university of california, hastings college of the law (now uc law san francisco),www.uchastings.edu/,post-secondary
UC Irvine,uc irvine,www.uci.edu/,post-secondary
Adler University,adler university,www.adler.edu/,post-secondary
Autry Technology Center,autry technology center,autrytech.edu/,post-secondary
Colorado College,colorado college,www.coloradocollege.edu/,post-secondary
Hebrew College,hebrew college,www.hebrewcollege.edu/,post-secondary
East Central Community College,east central community college,https://www.eccc.edu/,post-secondary
Memorial Hospital School Of Radiation Therapy Technology,memorial hospital school of radiation therapy technology,www.mskcc.org/mskcc/html/13431.cfm,post-secondary
St Bernard's School Of Theology And Ministry,st bernard's school of theology and ministry,www.stbernards.edu/,post-secondary
Cornish College Of The Arts,cornish college of the arts,www.cornish.edu/,post-secondary
South Louisiana Community College,south louisiana community college,https://www.solacc.edu/,post-secondary
New Community Career & Technical Institute,new community career & technical institute,www.newcommunity.org/,post-secondary
College Of Saint Benedict,college of saint benedict,https://csbsju.edu/,post-secondary
Nebraska College Of Technical Agriculture,nebraska college of technical agriculture,https://ncta.unl.edu/,post-secondary
Yeshivath Viznitz,yeshivath viznitz,https://yeshivathviznitz.com/,post-secondary
Bethune-Cookman University,bethune-cookman university,www.cookman.edu/,post-secondary
Excelsior College,excelsior college,www.excelsior.edu/,post-secondary
Praxis Institute,praxis institute,www.praxis.edu/,post-secondary
Northeast Alabama Community College,northeast alabama community college,https://www.nacc.edu/,post-secondary
Mandalyn Academy,mandalyn academy,www.mandalynacademy.com/,post-secondary
Grace College Of Divinity,grace college of divinity,www.gcd.edu/,post-secondary
Wartburg College,wartburg college,www.wartburg.edu/,post-secondary
Allen County Community College,allen county community college,https://www.allencc.edu/,post-secondary
Northeastern State University,northeastern state university,https://www.nsuok.edu/,post-secondary
Southwest Texas Junior College,southwest texas junior college,www.swtjc.net/,post-secondary
Irvine Valley College,irvine valley college,www.ivc.edu/,post-secondary
Oberlin College,oberlin college,www.oberlin.edu/,post-secondary
University Of New Haven,university of new haven,www.newhaven.edu/,post-secondary
Quinnipiac University,quinnipiac university,www.qu.edu/,post-secondary
West Virginia University Hospital Departments Of Rad Tech And Nutrition,west virginia university hospital departments of rad tech and nutrition,https://www.wvuhradtech.com/,post-secondary
Cleveland Clinic Health System-School Of Diagnostic Imaging,cleveland clinic health system-school of diagnostic imaging,www.clevelandclinic.org/sodi,post-secondary
Milan Institute Of Cosmetology-San Antonio Military,milan institute of cosmetology-san antonio military,www.milaninstitute.edu/,post-secondary
Western University Of Health Sciences,western university of health sciences,www.westernu.edu/,post-secondary
Eastern Illinois University,eastern illinois university,https://www.eiu.edu/,post-secondary
Naval Postgraduate School,naval postgraduate school,https://www.nps.edu/,post-secondary
Southwestern College,southwestern college,https://www.swccd.edu/,post-secondary
Mckendree University,mckendree university,https://www.mckendree.edu/,post-secondary
Judson University,judson university,www.judsonu.edu/,post-secondary
Waukesha County Technical College,waukesha county technical college,https://www.wctc.edu/,post-secondary
The College Of Westchester,the college of westchester,www.cw.edu/,post-secondary
Iyrs School Of Technology & Trades,iyrs school of technology & trades,www.iyrs.edu/,post-secondary
The Hair Academy,the hair academy,thehairacademynd.com/,post-secondary
American College Of Hair Design Inc,american college of hair design inc,www.americancollegeofhairdesign.com/,post-secondary
Studio Jewelers,studio jewelers,www.studiojewelersltd.com/,post-secondary
Laurus College,laurus college,www.lauruscollege.edu/,post-secondary
Birthwise Midwifery School,birthwise midwifery school,www.birthwisemidwifery.edu/,post-secondary
CEM College,cem college,www.cemcollege.edu/,post-secondary
Concorde Career Institute - Miramar,concorde career institute - miramar,https://www.concorde.edu/campus/miramar-florida?SourceID=GOBRND&opti_ca=184111063&opti_ag=12068405503&opti_ad=229977911707&opti_key=kwd-11641010364&gc,post-secondary
Blades School Of Hair Design,blades school of hair design,bladesschoolofhairdesign.net/,post-secondary
St. Andrews University,st. andrews university,www.sa.edu/,post-secondary
University Of Nebraska At Omaha,university of nebraska at omaha,https://www.unomaha.edu/,post-secondary
Rush University,rush university,www.rushu.rush.edu/,post-secondary
East-West University,east-west university,www.eastwest.edu/,post-secondary
Boricua College,boricua college,boricuacollege.edu/,post-secondary
Eti Technical College,eti technical college,eticollege.edu/,post-secondary
Emmanuel College,emmanuel college,www.emmanuel.edu/,post-secondary
Yeshiva Chemdas Hatorah,yeshiva chemdas hatorah,www.yeshivachemdashatorah.com/,post-secondary
Goshen School Of Cosmetology,goshen school of cosmetology,https://www.goshenschoolofcosmetology.co/,post-secondary
Amslee Institute,amslee institute,www.amsleeinstitute.com/,post-secondary
Maine Media College,maine media college,https://www.mainemedia.edu/college/,post-secondary
Hollywood Cultural College,hollywood cultural college,www.hccollege.edu/,post-secondary
Wave Leadership College,wave leadership college,wavecollege.edu/,post-secondary
Dolce Llc The Academy,dolce llc the academy,www.dolceacademy.edu/,post-secondary
Georgia Institute Of Technology-Main Campus,georgia institute of technology-main campus,www.gatech.edu/,post-secondary
South Dade Technical College,south dade technical college,www.southdadetech.edu/,post-secondary
Milan Institute-Bakersfield West,milan institute-bakersfield west,www.milaninstitute.edu/,post-secondary
Oklahoma State University Center For Health Sciences,oklahoma state university center for health sciences,https://medicine.okstate.edu/,post-secondary
Salon & Spa Institute,salon & spa institute,www.ssi.edu/,post-secondary
Johnson University,johnson university,johnsonu.edu/,post-secondary
Central Louisiana Technical Community College,central louisiana technical community college,www.cltcc.edu/,post-secondary
Reading Hospital School Of Health Sciences,reading hospital school of health sciences,https://reading.towerhealth.org/academics/health-sciences/,post-secondary
Clinton College,clinton college,www.clintoncollege.edu/,post-secondary
Yakima Valley College,yakima valley college,https://www.yvcc.edu/,post-secondary
Community Technology Learning Center Of Portage,community technology learning center of portage,www.cacportage.net/,post-secondary
Rhodes State College,rhodes state college,www.rhodesstate.edu/,post-secondary
Wright State University-Lake Campus,wright state university-lake campus,https://lake.wright.edu/,post-secondary
Letourneau University,letourneau university,www.letu.edu/,post-secondary
Westminster Theological Seminary,westminster theological seminary,https://www.wts.edu/,post-secondary
"Christine Valmy International School For Esthetics, Skin Care & Makeup","christine valmy international school for esthetics, skin care & makeup",https://www.christinevalmy.com/,post-secondary
Lac Courte Oreilles Ojibwe College,lac courte oreilles ojibwe college,www.lco.edu/,post-secondary
